,cip5_S1,cip5_S2,cip5_S3
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga|Cellulophaga sp. L1A9,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Polaribacter|Polaribacter sp. ALD11,87,35,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Polaribacter|Polaribacter sp. L3A8,3,1,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Polaribacter|Polaribacter sp. Hel1_33_78,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium,7,7,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium piperi,16,5,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium indologenes,13,2,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. StRB126,2,0,3
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. SNU WT5,2,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp.,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. H3001,1,1,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. POL2,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium indoltheticum,3,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium glaciei,2,0,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium shandongense,2,0,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium arthrosphaerae,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium bernardetii,1,0,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium antarcticum,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium joostei,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium,4,5,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium crocinum,12,4,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium haoranii,9,2,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium crassostreae,6,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. CJ74,2,0,42
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. KBS0721,1,1,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. 140616W15,1,0,11
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. XS-5,1,0,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium columnare,2,1,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium johnsoniae,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium psychrophilum,1,12,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium gilvum,1,0,3
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Formosa|Formosa sp. Hel1_33_131,33,8,49
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Formosa|Formosa sp. Hel1_31_208,1,0,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Formosa|Formosa sediminum,1,0,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Myroides,23,3,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Myroides|Myroides phaeus,6,1,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Winogradskyella|Winogradskyella sp. RHA_55,13,5,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Winogradskyella|Winogradskyella sp. PG-2,6,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Winogradskyella|Winogradskyella sp. PC-19,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Ornithobacterium|Ornithobacterium rhinotracheale,15,30,3
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Siansivirga|Siansivirga zeaxanthinifaciens,13,2,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga,5,13,73
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga canimorsus,5,2,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga sputigena,1,1,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga sp. oral taxon 878,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Nonlabens,6,0,12
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Nonlabens|Nonlabens sp. MIC269,2,0,4
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Nonlabens|Nonlabens sp. MB-3u-79,2,1,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Nonlabens|Nonlabens dokdonensis,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Nonlabens|Nonlabens spongiae,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Zunongwangia|Zunongwangia profunda,12,4,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tenacibaculum,3,0,3
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tenacibaculum|Tenacibaculum jejuense,6,1,3
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tenacibaculum|Tenacibaculum dicentrarchi,1,0,3
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tenacibaculum|Tenacibaculum todarodis,1,0,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tenacibaculum|Tenacibaculum sp. SZ-18,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Kordia|Kordia sp. SMS9,9,2,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Kordia|Kordia antarctica,2,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Psychroflexus|Psychroflexus torquis,7,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Gilvibacter|Gilvibacter sp. SZ-19,6,0,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|NA|Flavobacteriaceae bacterium UJ101,3,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|NA|Flavobacteriaceae bacterium,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|NA|Flavobacteriaceae bacterium F202Z8,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Gramella|Gramella sp. MAR_2010_102,3,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Gramella|Gramella flava,2,1,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cloacibacterium|Cloacibacterium normanense,4,10,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Olleya|Olleya sp. Bg11-27,2,1,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Urechidicola|Urechidicola croceus,2,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Wenyingzhuangia|Wenyingzhuangia fucanilytica,2,16,8
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Lutibacter|Lutibacter profundi,1,2,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Sediminicola|Sediminicola sp. YIK13,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Dokdonia|Dokdonia sp. Dokd-P16,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Elizabethkingia,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flagellimonas|Flagellimonas maritima,1,2,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Oceanihabitans|Oceanihabitans sp. IOP_32,1,0,5
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Aquimarina|Aquimarina sp. AD10,1,0,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Maribacter|Maribacter sp. 1_2014MBL_MicDiv,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Weeksella|Weeksella virosa,1,0,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Salegentibacter|Salegentibacter sp. T436,1,0,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Aequorivita|Aequorivita sublithincola,1,0,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Arenibacter|Arenibacter algicola,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Lacinutrix|Lacinutrix sp. 5H-3-7-4,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Robiginitalea|Robiginitalea biformata,1,3,2
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Blattabacteriaceae|Blattabacterium,1,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Blattabacteriaceae|Blattabacterium|Blattabacterium sp. (Blattella germanica),3,0,0
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|Cryomorphaceae|Owenweeksia|Owenweeksia hongkongensis,1,3,1
Bacteria|NA|Bacteroidetes|Flavobacteriia|Flavobacteriales|NA|Candidatus Sulcia|Candidatus Sulcia muelleri,1,1,1
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae,3,6,6
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium,1,0,0
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium sp. 21,117,41,0
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium sp. DR205,41,2,22
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium thalpophilum,3,2,9
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium psychroaquaticum,1,0,2
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|NA|Sphingobacteriaceae bacterium GW460-11-11-14-LB5,66,30,1
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter,2,2,0
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter sp. G11,25,17,0
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter sp. eg,1,1,0
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter sp. KBS0701,1,1,1
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter cryoconitis,2,1,58
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter suwonensis,1,1,0
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter ginsengisoli,1,1,1
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter,1,4,0
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter|Mucilaginibacter sp. PAMC 26640,1,2,12
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter|Mucilaginibacter sp. HYN0043,1,0,3
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter|Mucilaginibacter sp. 14171R-50,1,0,1
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter|Mucilaginibacter ginsenosidivorax,1,2,160
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter|Mucilaginibacter xinganensis,1,2,0
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pseudopedobacter|Pseudopedobacter saltans,3,0,1
Bacteria|NA|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Solitalea|Solitalea canadensis,1,5,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae,1,0,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Rhodocytophaga|Rhodocytophaga sp. 172606-1,24,8,10
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Spirosoma|Spirosoma montaniterrae,2,0,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Spirosoma|Spirosoma aerolatum,1,1,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Spirosoma|Spirosoma sp. KCTC 42546,1,1,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Arcticibacterium|Arcticibacterium luteifluviistationis,4,1,1
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Cytophaga|Cytophaga hutchinsonii,3,1,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Dyadobacter|Dyadobacter sp. 32,3,1,2
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Fibrella,1,0,1
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Fibrella|Fibrella sp. ES10-3-2-2,2,2,34
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Runella|Runella sp. SP2,1,1,18
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Bernardetiaceae|Bernardetia|Bernardetia litoralis,42,0,23
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Algoriphagus|Algoriphagus sanaruensis,9,3,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Belliella|Belliella baltica,2,0,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Echinicola|Echinicola rosea,2,0,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Aquiflexum|Aquiflexum balticum,1,0,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae|Flammeovirga|Flammeovirga pectinis,5,5,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae|Flammeovirga|Flammeovirga sp. MY04,2,2,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae|Fabibacter|Fabibacter pacificus,1,1,51
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Hymenobacteraceae|Pontibacter|Pontibacter sp. SGAir0037,1,0,3
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Hymenobacteraceae|Pontibacter|Pontibacter sp. BT326,1,4,24
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Hymenobacteraceae|Pontibacter|Pontibacter sp. BT214,1,2,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Hymenobacteraceae|Hymenobacter|Hymenobacter jejuensis,1,0,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Hymenobacteraceae|Hymenobacter|Hymenobacter sp. BT182,1,0,0
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Hymenobacteraceae|Rufibacter|Rufibacter sp. DG31D,2,0,1
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|NA|NA|Cytophagales bacterium TFI 002,1,0,23
Bacteria|NA|Bacteroidetes|Cytophagia|Cytophagales|Persicobacteraceae|Persicobacter|Persicobacter sp. JZB09,1,0,0
Bacteria|NA|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Filimonas|Filimonas lacunae,10,1,2
Bacteria|NA|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Chitinophaga|Chitinophaga sp. XS-30,4,6,13
Bacteria|NA|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Chitinophaga|Chitinophaga pinensis,2,4,23
Bacteria|NA|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Arachidicoccus|Arachidicoccus sp. BS20,2,1,0
Bacteria|NA|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Arachidicoccus|Arachidicoccus sp. KIS59-12,1,0,0
Bacteria|NA|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Niabella|Niabella soli,2,6,1
Bacteria|NA|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Flavisolibacter,1,0,0
Bacteria|NA|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Panacibacter|Panacibacter ginsenosidivorans,1,4,1
Bacteria|NA|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae|Prosthecochloris|Prosthecochloris aestuarii,1,0,0
Bacteria|NA|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae|Chlorobaculum|Chlorobaculum tepidum,1,0,9
Bacteria|NA|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatimonas,2,0,0
Bacteria|NA|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatimonas|Gemmatimonas aurantiaca,4,1,10
Bacteria|NA|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatirosa|Gemmatirosa kalamazoonesis,1,0,0
Bacteria|NA|Candidatus Cloacimonetes|NA|NA|NA|Candidatus Cloacimonas|Candidatus Cloacimonas acidaminovorans,3,0,0
Bacteria|NA|Fibrobacteres|Fibrobacteria|Fibrobacterales|Fibrobacteraceae|Fibrobacter|Fibrobacter succinogenes,1,1,22
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia,3,1,10
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral taxon 847,43,25,0
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia shahii,39,11,1
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia hofstadii,18,0,14
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Sebaldella|Sebaldella termitidis,15,6,3
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium,2,2,0
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum,14,1,53
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium varium,11,0,1
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium necrophorum,7,0,1
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium gonidiaformans,3,0,145
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium mortiferum,2,0,0
Bacteria|NA|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium pseudoperiodonticum,1,2,2
Bacteria|NA|Planctomycetes,7,3,2
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium MalM14,18,2,1
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium Pla110,3,0,0
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium ElP,3,1,0
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium SRT547,2,2,22
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium Pan265,2,0,0
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium Poly24,1,1,0
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium Pla163,1,1,1
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium Pla175,1,0,0
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium Pla85_3_4,1,2,7
Bacteria|NA|Planctomycetes|NA|NA|NA|NA|Planctomycetes bacterium SV_7m_r,1,0,0
Bacteria|NA|Planctomycetes|Planctomycetia|Planctomycetales|Planctomycetaceae|Crateriforma|Crateriforma conspicua,2,0,2
Bacteria|NA|Planctomycetes|Planctomycetia|Planctomycetales|Planctomycetaceae|Planctomyces|Planctomyces sp. SH-PL14,1,0,0
Bacteria|NA|Planctomycetes|Planctomycetia|Planctomycetales|Planctomycetaceae|Fuerstia|Fuerstia marisgermanicae,1,1,0
Bacteria|NA|Planctomycetes|Planctomycetia|Planctomycetales|Planctomycetaceae|Bremerella|Bremerella volcania,1,0,0
Bacteria|NA|Planctomycetes|Planctomycetia|Pirellulales|Pirellulaceae|Roseimaritima|Roseimaritima ulvae,2,0,1
Bacteria|NA|Planctomycetes|Planctomycetia|Pirellulales|Lacipirellulaceae|Bythopirellula|Bythopirellula goksoyri,1,1,0
Bacteria|NA|Planctomycetes|Planctomycetia|Isosphaerales|Isosphaeraceae|Singulisphaera|Singulisphaera acidiphila,2,0,0
Bacteria|NA|Planctomycetes|Phycisphaerae|Sedimentisphaerales,2,0,1
Bacteria|NA|Planctomycetes|Phycisphaerae|Sedimentisphaerales|Sedimentisphaeraceae|Sedimentisphaera|Sedimentisphaera cyanobacteriorum,1,0,1
Bacteria|NA|Chlamydiae|Chlamydiia|Parachlamydiales,29,9,0
Bacteria|NA|Chlamydiae|Chlamydiia|Parachlamydiales|Parachlamydiaceae|Neochlamydia|Neochlamydia sp. S13,2,0,0
Bacteria|NA|Chlamydiae|Chlamydiia|Parachlamydiales|Parachlamydiaceae|Candidatus Protochlamydia|Candidatus Protochlamydia amoebophila,1,0,0
Bacteria|NA|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae|Chlamydia|Chlamydia pecorum,8,10,12
Bacteria|NA|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae|Chlamydia|Chlamydia sp. 2742-308,1,0,0
Bacteria|NA|Verrucomicrobia,7,5,18
Bacteria|NA|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia muciniphila,15,13,17
Bacteria|NA|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Verrucomicrobiaceae|Verrucomicrobium|Verrucomicrobium sp. GAS474,5,5,5
Bacteria|NA|Verrucomicrobia|Opitutae|Opitutales|Opitutaceae|NA|Opitutaceae bacterium TAV5,1,0,0
Bacteria|NA|Verrucomicrobia|Opitutae|Opitutales|Opitutaceae|Ereboglobus|Ereboglobus luteus,1,0,0
Bacteria|NA|Verrucomicrobia|Methylacidiphilae|Methylacidiphilales|Methylacidiphilaceae|Methylacidiphilum|Methylacidiphilum infernorum,2,0,0
Bacteria|NA|Verrucomicrobia|NA|NA|NA|NA|Verrucomicrobia bacterium S94,1,1,0
Bacteria|NA|Kiritimatiellaeota|NA|NA|NA|NA|Kiritimatiellaeota bacterium S-5007,3,1,3
Bacteria|NA|Kiritimatiellaeota|Kiritimatiellae|Kiritimatiellales|Kiritimatiellaceae|Kiritimatiella|Kiritimatiella glycovorans,1,0,1
Bacteria|NA|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Sphaerochaeta,3,2,3
