gene_accession,cipdic20_S3,cipdic20_S2,cipdic20_S1
MEG_3208|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,254.0,0.0,1.0
MEG_7148|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,91.0
MEG_2799|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,16.0,0.0,0.0
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,7524.0,1819.0,356.0
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,4438.0,1106.0,226.0
MEG_2987|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,113.0,139.0,17.0
MEG_7361|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,0.0,51.0
MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,34.0,0.0,0.0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,525.0,137.0,28.0
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ,260.0,0.0,125.0
MEG_4028|Drugs|MLS|Macrolide_phosphotransferases|MPHA,1487.0,813.0,0.0
MEG_2207|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,11.0,0.0
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,2672.0,3650.0,2390.0
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,8609.0,11040.0,7413.0
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,6052.0,9981.0,6394.0
MEG_6782|Drugs|betalactams|Class_A_betalactamases|TEM,19.0,0.0,0.0
MEG_757|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0.0,47.0,0.0
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,305.0,88.0,0.0
MEG_4409|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,166.0,0.0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1328|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,45.0,46.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,2468.0,3890.0,2572.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,2295.0,1340.0,80.0
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,1517.0,327.0,87.0
MEG_4360|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,639.0,0.0,0.0
MEG_6133|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,3.0,0.0
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,48.0,138.0
MEG_1568|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,85.0,37.0,12.0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,1065.0,2819.0,1369.0
MEG_7884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,548.0,207.0,0.0
MEG_7042|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,21.0,171.0,0.0
MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,195.0,46.0,0.0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,49.0,0.0,0.0
MEG_2019|Metals|Copper_resistance|Copper_resistance_protein|COPA,5718.0,6571.0,3836.0
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation,5282.0,1638.0,282.0
MEG_5810|Drugs|betalactams|Class_A_betalactamases|PSE,189.0,0.0,0.0
MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,278.0,58.0,9.0
MEG_6890|Drugs|betalactams|Class_A_betalactamases|TEM,97.0,78.0,0.0
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,7231.0,6068.0,3531.0
MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM,3335.0,1797.0,0.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,402.0,618.0,428.0
MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM,65.0,39.0,0.0
MEG_877|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,68.0,0.0,0.0
MEG_831|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,75.0,0.0
MEG_6014|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,0.0,101.0,0.0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,38.0,0.0,0.0
MEG_8459|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,0.0,1070.0,1658.0
MEG_2640|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,230.0,29.0,25.0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,31.0,163.0,9.0
MEG_3191|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,2349.0,3008.0,2000.0
MEG_786|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,22.0,0.0,0.0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,1021.0,763.0,62.0
MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,305.0,87.0,28.0
MEG_8278|Drugs|betalactams|Class_A_betalactamases|OKP,100.0,0.0,0.0
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1130.0,1788.0,1194.0
MEG_830|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,109.0,0.0
MEG_2431|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,276.0,0.0
MEG_4103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MVRC,1498.0,2215.0,1562.0
MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,5907.0,9108.0,5932.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,64.0,65.0,0.0
MEG_7107|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1010.0,44.0,430.0
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2923|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,599.0,0.0,0.0
MEG_6679|Drugs|betalactams|Class_A_betalactamases|TEM,28.0,0.0,0.0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,469.0,43.0,0.0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1532.0,2246.0,1389.0
MEG_3447|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KDEA,4449.0,1287.0,189.0
MEG_6800|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,16.0,0.0
MEG_2704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EFMA,180.0,416.0,123.0
MEG_8700|Multi-compount|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,13081.0,5050.0,1720.0
MEG_8232|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LPTD,8134.0,2443.0,401.0
MEG_2148|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,32.0,0.0
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,144.0,111.0,189.0
MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,207.0,50.0,0.0
MEG_2547|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,155.0,0.0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,7935.0,11782.0,7950.0
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,170.0,188.0,70.0
MEG_4162|Metals|Sodium_resistance|Sodium_resistance_protein|NHAA,5305.0,8430.0,5814.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,173.0,209.0,138.0
MEG_6881|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,0.0,0.0
MEG_2167|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,26.0,0.0
MEG_6931|Drugs|betalactams|Class_A_betalactamases|TEM,149.0,106.0,0.0
MEG_1518|Drugs|betalactams|Class_A_betalactamases|CARB,269.0,0.0,0.0
MEG_3835|Drugs|Multi-drug_resistance|Multi-drug_MATE_efflux_pump|MEPB,0.0,487.0,689.0
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,3999.0,4296.0,2575.0
MEG_304|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,24.0,0.0,17.0
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,4271.0,6718.0,4356.0
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,198.0,140.0,0.0
MEG_6269|Drugs|betalactams|Class_A_betalactamases|SHV,16.0,0.0,0.0
MEG_381|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|ABUO,292.0,0.0,125.0
MEG_1409|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,145.0,143.0
MEG_6414|Drugs|betalactams|Class_A_betalactamases|SHV,276.0,0.0,0.0
MEG_1358|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,177.0,253.0
MEG_3227|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,3.0,0.0
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,2.0,0.0
MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,508.0,0.0,287.0
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,0.0,3550.0,4685.0
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,27.0,285.0
MEG_779|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,197.0,0.0,0.0
MEG_889|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,91.0,0.0,0.0
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,868.0,2393.0,41.0
MEG_378|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,43.0,0.0,35.0
MEG_6195|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,10.0,0.0
MEG_2332|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,10.0,0.0
MEG_833|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,83.0,0.0
MEG_5977|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,3975.0,2372.0,8175.0
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.0,95.0,0.0
MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,495.0,772.0,16.0
MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,258.0,225.0
MEG_780|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,214.0,0.0,0.0
MEG_8009|Drugs|betalactams|Class_A_betalactamases|CARB,232.0,0.0,0.0
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,9483.0,15148.0,10156.0
MEG_692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEJ,790.0,0.0,321.0
MEG_975|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,312.0,168.0,38.0
MEG_3221|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,302.0,368.0,61.0
MEG_3643|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,22.0,56.0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,5664.0,7067.0,4377.0
MEG_6835|Drugs|betalactams|Class_A_betalactamases|TEM,20.0,0.0,0.0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,64.0,78.0
MEG_6873|Drugs|betalactams|Class_A_betalactamases|TEM,76.0,71.0,0.0
MEG_683|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,53.0,0.0,59.0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0.0,2145.0,2230.0
MEG_733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|AMVA,265.0,0.0,149.0
MEG_8090|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSL,1994.0,0.0,0.0
MEG_7877|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,13.0,0.0
MEG_6596|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,188.0,32.0,0.0
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,56.0,29.0,28.0
MEG_2915|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,318.0,0.0,0.0
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,10621.0,16279.0,11274.0
MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,15.0,409.0,0.0
MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,1764.0,2271.0,1450.0
MEG_3193|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1211.0,994.0,482.0
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,7933.0,370.0,372.0
MEG_6503|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILE,2675.0,590.0,122.0
MEG_1689|Drugs|betalactams|Class_A_betalactamases|CFX,25.0,13.0,22.0
MEG_1302|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,970.0,0.0
MEG_4268|Drugs|betalactams|Class_A_betalactamases|OKP,65.0,0.0,0.0
MEG_689|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,54.0,0.0,0.0
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,1413.0,1950.0,531.0
MEG_6862|Drugs|betalactams|Class_A_betalactamases|TEM,21.0,0.0,0.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,1107.0,2064.0,1294.0
MEG_2919|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,621.0,0.0,0.0
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_2193|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,22.0,0.0
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,552.0,77.0,958.0
MEG_6866|Drugs|betalactams|Class_A_betalactamases|TEM,37.0,29.0,0.0
MEG_903|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,120.0,0.0
MEG_7033|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1007.0,0.0,0.0
MEG_7452|Drugs|Glycopeptides|VanA-type_regulator|VANRA,7.0,0.0,0.0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,0.0,1255.0,2157.0
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,2177.0,708.0,121.0
MEG_887|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,25.0,0.0,0.0
MEG_2598|Drugs|betalactams|Class_C_betalactamases|DHA,28.0,62.0,0.0
MEG_1371|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,89.0,115.0
MEG_6780|Drugs|betalactams|Class_A_betalactamases|TEM,20.0,0.0,0.0
MEG_6031|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,480.0,122.0,72.0
MEG_2918|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,409.0,0.0,0.0
MEG_2081|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,0.0,214.0,433.0
MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,67.0,0.0,37.0
MEG_3661|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,746.0,1020.0,602.0
MEG_3143|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,0.0,38.0,50.0
MEG_970|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,207.0,33.0,0.0
MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,1994.0,242.0,79.0
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,211.0,0.0,0.0
MEG_6815|Drugs|betalactams|Class_A_betalactamases|TEM,33.0,27.0,0.0
MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE,5557.0,8658.0,6194.0
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,7146.0,9688.0,6082.0
MEG_942|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,63.0,0.0,0.0
MEG_700|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,97.0,0.0,79.0
MEG_6428|Drugs|betalactams|Class_A_betalactamases|SHV,94.0,0.0,0.0
MEG_7833|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,1605.0,2456.0,1566.0
MEG_6878|Drugs|betalactams|Class_A_betalactamases|TEM,164.0,135.0,0.0
MEG_6117|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,5.0,0.0
MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,41.0,30.0,0.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,4603.0,6496.0,4920.0
MEG_6019|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,419.0,110.0,31.0
MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,0.0,25.0,15.0
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_1540|Drugs|betalactams|Class_A_betalactamases|CARB,620.0,0.0,0.0
MEG_3515|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNF,1322.0,405.0,47.0
MEG_4263|Drugs|betalactams|Class_A_betalactamases|OKP,47.0,0.0,0.0
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,99.0,12.0,4.0
MEG_4269|Drugs|betalactams|Class_A_betalactamases|OKP,78.0,0.0,0.0
MEG_7141|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,68.0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,3545.0,5672.0,3846.0
MEG_1732|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,180.0,43.0,0.0
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,939.0,1043.0,513.0
MEG_1044|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,26.0,0.0
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,1630.0,2428.0,1581.0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,595.0,68.0,0.0
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,195.0,681.0,18.0
MEG_7875|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,37.0,0.0
MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,217.0,412.0,66.0
MEG_4980|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,283.0,14.0
MEG_4029|Drugs|MLS|Macrolide_phosphotransferases|MPHA,4249.0,2916.0,112.0
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,181.0,203.0,150.0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,15.0,0.0
MEG_863|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,238.0,0.0,0.0
MEG_6867|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,1369.0,0.0
MEG_3001|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,396.0,44.0,0.0
MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6944|Drugs|betalactams|Class_A_betalactamases|TEM,79.0,27.0,0.0
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,3300.0,4772.0,3296.0
MEG_5368|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSDM,118.0,333.0,33.0
MEG_6023|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,1052.0,348.0,301.0
MEG_6630|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,206.0,371.0,0.0
MEG_2487|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,19.0,12.0
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,207.0
MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,1841.0,76.0,51.0
MEG_3644|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,123.0,78.0,56.0
MEG_1488|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADX,1093.0,1568.0,1893.0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,498.0,19.0,12.0
MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,90.0
MEG_2287|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,18.0,0.0
MEG_864|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,180.0,0.0,0.0
MEG_7047|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,65.0,0.0
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,302.0,233.0,183.0
MEG_5829|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,851.0,186.0,20.0
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,27.0,268.0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1.0,1.0,0.0
MEG_45|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,539.0,0.0
MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,137.0,0.0,0.0
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,484.0,527.0,343.0
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,48.0,85.0
MEG_5896|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,1174.0,773.0,2416.0
MEG_2351|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,24.0,0.0
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,1672.0,405.0,74.0
MEG_6586|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,246.0,42.0,0.0
MEG_2502|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,283.0,19.0,27.0
MEG_5354|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
