gene_accession,cipdic10_S1,cipdic10_S3,cipdic10_S2
MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,3071.0,2378.0,4451.0
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,114.0,257.0,122.0
MEG_1488|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADX,1386.0,92.0,1261.0
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,21.0,23.0,30.0
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,5978.0,3469.0,530.0
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,1.0,0.0,1.0
MEG_6929|Drugs|betalactams|Class_A_betalactamases|TEM,26.0,26.0,0.0
MEG_1117|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,126.0,0.0
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,2.0,1.0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,34.0
MEG_8447|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,104.0,413.0,94.0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,104.0,184.0,0.0
MEG_7054|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60,0.0,65.0,0.0
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1085.0,3651.0,651.0
MEG_2547|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,14.0,5.0,0.0
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,722.0,754.0,746.0
MEG_4980|Drugs|betalactams|Class_D_betalactamases|OXA,84.0,0.0,0.0
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,3257.0,3038.0,3033.0
MEG_833|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,11.0,0.0
MEG_2162|Drugs|betalactams|Class_A_betalactamases|CTX,16.0,0.0,0.0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,2856.0,2437.0,4010.0
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1.0,0.0,1.0
MEG_7109|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,20.0,88.0,105.0
MEG_6722|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,28.0,0.0
MEG_6124|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8273|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORC,264.0,586.0,125.0
MEG_2482|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,42.0,0.0
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,3233.0,2609.0,4994.0
MEG_2789|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,50.0,0.0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,179.0,245.0,0.0
MEG_7849|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZINT,3526.0,2487.0,5471.0
MEG_6093|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,985.0,0.0
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,15.0,0.0,31.0
MEG_6680|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,11.0,0.0
MEG_1119|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,128.0,254.0,81.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,4112.0,3986.0,5574.0
MEG_6234|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,9.0,0.0
MEG_6427|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,126.0,0.0
MEG_770|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,12.0,0.0,0.0
MEG_6023|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,77.0,304.0,86.0
MEG_7861|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,1082.0,1081.0,1629.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,950.0,2921.0,762.0
MEG_6800|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,14.0,0.0
MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA,6264.0,5331.0,9145.0
MEG_5390|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6794|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,12.0
MEG_906|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,10.0,0.0,0.0
MEG_4364|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,89.0,297.0,0.0
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,60.0,224.0,0.0
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,805.0,2364.0,421.0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,10.0,8.0,1.0
MEG_2393|Drugs|betalactams|Class_A_betalactamases|CTX,157.0,0.0,0.0
MEG_85|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,10.0,0.0
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,3855.0,3002.0,5872.0
MEG_2604|Drugs|betalactams|Class_C_betalactamases|DHA,31.0,0.0,0.0
MEG_6606|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,24.0,0.0,0.0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,73.0,115.0,0.0
MEG_2633|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,11.0,0.0,0.0
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,520.0,1016.0,641.0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,4698.0,3868.0,7224.0
MEG_7362|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,227.0,0.0
MEG_6351|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,10.0,44.0
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,6.0
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,4081.0,3516.0,5619.0
MEG_2951|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,7.0,0.0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,867.0,662.0,1327.0
MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,13.0,0.0,0.0
MEG_4356|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,251.0,0.0
MEG_3833|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,70.0,137.0,0.0
MEG_1174|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0.0,0.0,7.0
MEG_6936|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,16.0,0.0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,647.0,453.0,1448.0
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,649.0,484.0,984.0
MEG_1598|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,10.0,0.0,0.0
MEG_7884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,105.0,296.0,95.0
MEG_6986|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,65.0,0.0
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,76.0,586.0,278.0
MEG_6552|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3763|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTN,6428.0,4884.0,9736.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,2336.0,2998.0,3609.0
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,2.0,1.0,0.0
MEG_1407|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,64.0,0.0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,4337.0,3503.0,6365.0
MEG_6928|Drugs|betalactams|Class_A_betalactamases|TEM,60.0,60.0,25.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,2683.0,2108.0,4045.0
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,613.0,457.0,1476.0
MEG_6277|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,18.0,0.0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,6.0,24.0,4.0
MEG_2500|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,22.0,37.0,0.0
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,929.0,819.0,1492.0
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,709.0,3390.0,974.0
MEG_3223|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,71.0,306.0,0.0
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,765.0,729.0,1236.0
MEG_6985|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,127.0,0.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,3144.0,9510.0,2644.0
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,1275.0,1297.0,172.0
MEG_1421|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,15.0,0.0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,6223.0,4786.0,9546.0
MEG_6161|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,31.0,0.0
MEG_2517|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,320.0,168.0,125.0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,2462.0,2014.0,3479.0
MEG_2608|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,14.0,0.0
MEG_8053|Drugs|betalactams|Class_A_betalactamases|CTX,16.0,0.0,0.0
MEG_3834|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,127.0,225.0,0.0
MEG_4355|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,390.0,464.0,94.0
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,10110.0,9037.0,15792.0
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,28.0,0.0,0.0
MEG_8258|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRF,0.0,266.0,0.0
MEG_2425|Drugs|betalactams|Class_A_betalactamases|CTX,53.0,0.0,0.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_701|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,25.0,85.0,0.0
MEG_4330|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,52.0,171.0,0.0
MEG_7904|Drugs|betalactams|Class_C_betalactamases|ACT,10.0,0.0,0.0
MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,55.0,0.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,22.0,10.0,0.0
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,11354.0,8118.0,17230.0
MEG_3242|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,3734.0,2672.0,4854.0
MEG_378|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,10.0,57.0,0.0
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,8437.0,6856.0,13013.0
MEG_7806|Drugs|Lipopeptides|Daptomycin-resistant_mutant|WALK|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3082|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,0.0,166.0,0.0
MEG_174|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,18.0,34.0
MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX,25.0,13.0,16.0
MEG_2938|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6123|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6.0,0.0,5.0
MEG_304|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,13.0,16.0,16.0
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,1461.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,417.0,367.0,624.0
MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,4244.0,3422.0,6172.0
MEG_1029|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,24.0,0.0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3.0,3.0,2.0
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,2013.0,2080.0,2862.0
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,142.0,329.0,421.0
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,198.0,86.0
MEG_848|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,18.0,0.0
MEG_2874|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,165.0,185.0,0.0
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,101.0,0.0,0.0
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,164.0,0.0,0.0
MEG_171|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,51.0,28.0,0.0
MEG_8460|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,98.0,154.0,34.0
MEG_6806|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,10.0,9.0
MEG_6423|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,25.0,0.0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,3511.0,3268.0,5268.0
MEG_3067|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,0.0,93.0,19.0
MEG_4324|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,141.0,0.0
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,361.0,1946.0,568.0
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,235.0,823.0,390.0
MEG_6658|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,24.0,0.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,7493.0,5381.0,10392.0
MEG_812|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,25.0,28.0,0.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,2422.0,1750.0,3896.0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,882.0,688.0,1369.0
MEG_7019|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,250.0,384.0,0.0
MEG_2083|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,41.0,80.0,0.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,1632.0,1189.0,2522.0
MEG_1326|Drugs|betalactams|Class_A_betalactamases|BLAZ,64.0,0.0,38.0
MEG_6795|Drugs|betalactams|Class_A_betalactamases|TEM,17.0,28.0,0.0
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,139.0,128.0,191.0
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,10785.0,7802.0,15665.0
MEG_2493|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,25.0,47.0,0.0
MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,374.0,542.0,0.0
MEG_44|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,207.0,0.0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,16.0,28.0,0.0
MEG_6740|Drugs|betalactams|Class_A_betalactamases|TEM,21.0,0.0,0.0
MEG_5379|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6017|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,79.0,0.0,123.0
MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,1326.0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,374.0,545.0,126.0
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,4550.0,3553.0,7107.0
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,19.0,0.0,0.0
MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,29.0,0.0,14.0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,680.0,261.0,279.0
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,1403.0,1345.0,54.0
MEG_4285|Drugs|betalactams|Mutant_porin_proteins|OMPD,1594.0,1054.0,149.0
MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,307.0,511.0,35.0
MEG_4353|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,248.0,0.0
MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,892.0,1139.0,337.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,45.0,50.0,51.0
MEG_3642|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,86.0,0.0,0.0
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,723.0,3482.0,1041.0
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,4216.0,6887.0,1298.0
MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,11.0,0.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,21.0,0.0,0.0
MEG_1041|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,35.0,18.0,0.0
MEG_7017|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,343.0,406.0,67.0
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,2062.0,5836.0,1706.0
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,2616.0,2137.0,4157.0
MEG_2987|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,80.0,262.0,59.0
MEG_86|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,13.0,24.0
MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,23.0,0.0,0.0
MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,24.0,48.0,0.0
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,188.0,0.0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,8833.0,6276.0,13163.0
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,87.0,269.0,148.0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,99.0,149.0,0.0
MEG_7124|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,106.0,0.0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,101.0,0.0
MEG_8013|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,171.0,0.0
MEG_5772|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR,134.0,191.0,40.0
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,20.0,0.0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1562.0,1338.0,2347.0
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,6.0,3.0,6.0
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,634.0,2063.0,470.0
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,43.0,68.0,12.0
MEG_8039|Drugs|betalactams|Class_A_betalactamases|CTX,11.0,0.0,0.0
MEG_6738|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,13.0,0.0
MEG_5780|Drugs|Lipopeptides|Daptomycin-resistant_mutant|PGSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,3776.0,3272.0,6206.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,2177.0,1332.0,4453.0
MEG_2893|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1771.0,1928.0,2281.0
MEG_3227|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2527|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,22.0,40.0,0.0
MEG_8461|Drugs|betalactams|Penicillin_binding_protein|PBP5|RequiresSNPConfirmation,237.0,562.0,231.0
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,31.0,68.0,23.0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,128.0,0.0
MEG_692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEJ,325.0,692.0,0.0
MEG_8144|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,376.0,1112.0,245.0
MEG_1358|Drugs|betalactams|Class_A_betalactamases|BLAZ,31.0,0.0,20.0
MEG_1369|Drugs|betalactams|Class_A_betalactamases|BLAZ,41.0,0.0,0.0
MEG_2423|Drugs|betalactams|Class_A_betalactamases|CTX,149.0,0.0,0.0
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,764.0,1081.0,541.0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,2577.0,1804.0,4036.0
MEG_3236|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7869|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,183.0,0.0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,17.0,14.0,0.0
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,1.0,0.0
MEG_4029|Drugs|MLS|Macrolide_phosphotransferases|MPHA,485.0,33.0,38.0
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,611.0,421.0,75.0
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0.0,319.0,34.0
MEG_3620|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUG,0.0,0.0,34.0
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,453.0,575.0,33.0
MEG_2502|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,40.0,0.0
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1392.0,893.0,2054.0
MEG_7140|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,106.0,0.0
MEG_771|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,13.0,0.0,0.0
MEG_6960|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERW,27.0,6.0,0.0
