gene_accession,cipmet10_S1,cipmet10_S3,cipmet10_S2
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,4297.0,1289.0,1865.0
MEG_1584|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,179.0,8.0,0.0
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,19.0,0.0,0.0
MEG_4361|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,238.0,0.0,0.0
MEG_8692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|SDRM,330.0,324.0,83.0
MEG_6639|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIII,1261.0,0.0,0.0
MEG_4364|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,389.0,69.0,0.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,46.0,47.0,59.0
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,73.0,0.0,56.0
MEG_799|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,45.0,0.0
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,426.0,358.0,1117.0
MEG_812|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,70.0,60.0
MEG_958|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,40.0,0.0
MEG_5374|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,303.0,69.0,201.0
MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,24.0,12.0,0.0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,36.0,0.0,0.0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,45.0,0.0,621.0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,166.0,110.0,56.0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,444.0,1845.0,1363.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,210.0,300.0,454.0
MEG_2720|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|EMMDR,1355.0,167.0,0.0
MEG_7373|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,35.0,0.0,235.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6473|Drugs|betalactams|Class_A_betalactamases|SHV,53.0,0.0,0.0
MEG_2796|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,16.0,0.0,0.0
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,2544.0,3104.0,2534.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,9463.0,3577.0,2674.0
MEG_1488|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADX,919.0,1190.0,50.0
MEG_2945|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,49.0,57.0,9.0
MEG_7306|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8659|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,577.0,71.0,66.0
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,1946.0,2453.0,1929.0
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,2846.0,3275.0,2535.0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,179.0,280.0,75.0
MEG_4333|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,260.0,28.0,25.0
MEG_2484|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,23.0,5.0,0.0
MEG_2524|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,36.0,0.0,0.0
MEG_769|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,42.0,28.0
MEG_5976|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,392.0,0.0,0.0
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,5645.0,6940.0,5863.0
MEG_2607|Drugs|betalactams|Class_C_betalactamases|DHA,33.0,0.0,0.0
MEG_849|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,83.0,0.0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,80.0,0.0,0.0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,3488.0,3798.0,3165.0
MEG_8693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SEPA,85.0,99.0,0.0
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,3730.0,3700.0,2875.0
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,218.0,363.0,0.0
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,2493.0,2754.0,2570.0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,316.0,376.0,69.0
MEG_5390|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,3473.0,4427.0,3412.0
MEG_6610|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,34.0,0.0,0.0
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,103.0,108.0,115.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,1506.0,993.0,638.0
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,62.0,0.0,0.0
MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,0.0,35.0,22.0
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,3029.0,2101.0,1019.0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,244.0,25.0,45.0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,2519.0,3198.0,2456.0
MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,1957.0,2222.0,1934.0
MEG_6493|Drugs|betalactams|Class_A_betalactamases|SHV,93.0,0.0,0.0
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,891.0,649.0,374.0
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,70.0,0.0,63.0
MEG_2584|Drugs|betalactams|Class_C_betalactamases|DHA,52.0,0.0,0.0
MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,7419.0,7056.0,5942.0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,4618.0,3349.0,2355.0
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,141.0,306.0,0.0
MEG_6163|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,48.0,70.0,0.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,7452.0,7535.0,6547.0
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,11654.0,4028.0,2982.0
MEG_1730|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,2157.0,2648.0,2111.0
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,2031.0,2404.0,1833.0
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,0.0,417.0,357.0
MEG_7582|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,8.0,0.0,56.0
MEG_1041|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,57.0,0.0,0.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,2072.0,2537.0,2069.0
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1359.0,1284.0,2902.0
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,1064.0,352.0,62.0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,122.0,0.0,0.0
MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,255.0,302.0,88.0
MEG_2423|Drugs|betalactams|Class_A_betalactamases|CTX,48.0,0.0,0.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,1086.0,730.0,572.0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,14.0,0.0,0.0
MEG_6449|Drugs|betalactams|Class_A_betalactamases|SHV,7.0,0.0,0.0
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,52.0,434.0
MEG_6608|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,35.0,0.0,0.0
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,6375.0,5854.0,4418.0
MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,64.0,392.0,659.0
MEG_2805|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,7.0,0.0,0.0
MEG_137|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,42.0
MEG_2685|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,136.0,158.0,143.0
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,14.0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,80.0,0.0,473.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,6.0,8.0,1.0
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,8541.0,12595.0,10175.0
MEG_5366|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2847|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,0.0,63.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,170.0,147.0,138.0
MEG_6635|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,54.0,0.0,0.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,7.0,0.0,0.0
MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,324.0,74.0,253.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,108.0,74.0
MEG_884|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,121.0,72.0
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,4536.0,6016.0,4970.0
MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,105.0,133.0,34.0
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,65.0,0.0,0.0
MEG_5353|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,254.0,0.0,50.0
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1.0,0.0,2.0
MEG_1645|Drugs|betalactams|Class_A_betalactamases|CEPA,0.0,0.0,10.0
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,29.0,0.0,0.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,1785.0,3215.0,2221.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,27.0,0.0,35.0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,42.0,5.0,12.0
MEG_2968|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,17.0,9.0,0.0
MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,49.0,282.0,477.0
MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,135.0,0.0,0.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,4215.0,4635.0,4443.0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,199.0,193.0,149.0
MEG_2993|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,354.0,40.0,51.0
MEG_8233|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAD,146.0,0.0,0.0
MEG_890|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,29.0,92.0,0.0
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,1556.0,1895.0,1528.0
MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,154.0,160.0,125.0
MEG_2500|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,30.0,98.0,66.0
MEG_3245|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,1888.0,1564.0,1420.0
MEG_2498|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,17.0,218.0,243.0
MEG_3236|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5883|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,1908.0,139.0,547.0
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,17090.0,19092.0,15446.0
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1258.0,1466.0,1273.0
MEG_850|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,91.0,0.0
MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,52.0,32.0
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,11609.0,12003.0,10345.0
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,437.0,835.0,121.0
MEG_4348|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,247.0,0.0,0.0
MEG_143|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,4.0,0.0
MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,691.0,79.0,92.0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,0.0,240.0
MEG_1116|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,38.0,0.0,0.0
MEG_2523|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,19.0,0.0,0.0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,558.0,0.0,485.0
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,94.0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,35.0,0.0
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,63.0,0.0,0.0
MEG_5372|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1557.0,1793.0,1546.0
MEG_6631|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,72.0,0.0
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,1.0,2.0,1.0
MEG_2683|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,142.0,162.0,126.0
MEG_5375|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,1118.0,2259.0,332.0
MEG_7029|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.0,0.0,225.0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,717.0,180.0,223.0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,15.0,216.0,216.0
MEG_5930|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,5348.0,250.0,1653.0
MEG_3934|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT,50.0,0.0,20.0
MEG_5384|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,4008.0,3393.0,2536.0
MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA,53.0,33.0,14.0
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,2.0
MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,7.0,35.0,0.0
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,3.0,1.0,0.0
MEG_3001|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,190.0,24.0,37.0
MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,11.0,124.0,125.0
MEG_4174|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,1061.0,1029.0,878.0
MEG_3191|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,1352.0,967.0,695.0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,4644.0,5491.0,4457.0
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation,4.0,0.0,8.0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,19497.0,19767.0,16901.0
MEG_705|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET1,26.0,0.0,0.0
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,7285.0,1488.0,1456.0
MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,33.0,0.0,0.0
MEG_2899|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,2415.0,2938.0,2321.0
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,266.0,0.0,0.0
MEG_6050|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|RCNR,1281.0,1685.0,1336.0
MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,12.0,34.0,0.0
MEG_7026|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,267.0,354.0,499.0
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,7226.0,8189.0,7184.0
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,17.0,0.0,0.0
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,2547.0,2496.0,2184.0
MEG_6776|Drugs|betalactams|Class_A_betalactamases|TEM,21.0,0.0,0.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,527.0,143.0,267.0
MEG_6598|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,41.0,0.0,0.0
MEG_2995|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,48.0,25.0,33.0
MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,38.0,0.0,0.0
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,194.0,0.0,744.0
