gene_accession,cipmet0_S1,cipmet0none_S3,cipmet0none_S2,cipmet0_S2,cipmet0none_S1,cipmet0_S3
MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,117.0,135.0,0.0,0.0,352.0
MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,8.0,0.0
MEG_2497|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,17.0,0.0,0.0,0.0,0.0
MEG_4887|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,0.0,0.0,256.0,0.0
MEG_6022|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,19.0,0.0,17.0,0.0,0.0
MEG_1414|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,51.0,0.0,0.0
MEG_32|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,0.0,0.0,59.0,0.0,0.0
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,65.0,33.0,79.0,0.0,0.0
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,0.0,110.0,108.0,56.0,72.0,81.0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,155.0,253.0,0.0
MEG_1730|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,1.0,0.0
MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,0.0,0.0,219.0,0.0,0.0,0.0
MEG_7122|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,89.0
MEG_2547|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,0.0,5.0,13.0,10.0
MEG_4367|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,71.0,0.0,0.0,0.0
MEG_6794|Drugs|betalactams|Class_A_betalactamases|TEM,20.0,0.0,0.0,0.0,14.0,31.0
MEG_7106|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,142.0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,36.0,7.0,0.0,0.0,0.0,22.0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,0.0,0.0,104.0,31.0,1454.0,0.0
MEG_3934|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT,13.0,44.0,112.0,47.0,1687.0,15.0
MEG_5335|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4365|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,97.0,0.0,0.0,0.0
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,3384.0,6154.0,6272.0,2311.0,4251.0,4314.0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,370.0,234.0,75.0,26.0,31.0,580.0
MEG_2083|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,33.0,17.0,30.0,0.0,0.0,8.0
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,2171.0,3748.0,3940.0,1428.0,2696.0,2771.0
MEG_7038|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,356.0,0.0,0.0,0.0,0.0,443.0
MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR,1588.0,1879.0,2025.0,655.0,1508.0,1689.0
MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.0,0.0,0.0,0.0,0.0,53.0
MEG_2948|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_8461|Drugs|betalactams|Penicillin_binding_protein|PBP5|RequiresSNPConfirmation,0.0,106.0,193.0,0.0,0.0,0.0
MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,2852.0,4975.0,4965.0,1971.0,3652.0,3152.0
MEG_6713|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,14.0,21.0
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_5352|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_618|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,0.0,15.0,0.0,328.0,0.0
MEG_3757|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTJ,2032.0,3320.0,3394.0,1242.0,2504.0,2088.0
MEG_8446|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,177.0,171.0,0.0,0.0,0.0
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,265.0
MEG_7817|Biocides|Paraquat_resistance|Paraquat_efflux_pump|YDDG,0.0,125.0,0.0,0.0,0.0,0.0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,34.0,12.0,22.0,8.0,19.0,25.0
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,1892.0,3595.0,3366.0,1256.0,2600.0,2594.0
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,11743.0,20977.0,21092.0,7546.0,14712.0,15029.0
MEG_2482|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,0.0,30.0,19.0,0.0
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,13898.0,25192.0,24866.0,8609.0,18722.0,17406.0
MEG_7019|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,15.0,0.0,16.0,41.0,121.0,0.0
MEG_378|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,10.0,6.0,0.0,295.0,0.0
MEG_4006|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1596.0,2740.0,2809.0,979.0,2103.0,1806.0
MEG_6619|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,18.0,0.0,0.0,0.0,71.0,19.0
MEG_1579|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,0.0,0.0,0.0,15.0
MEG_2502|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,25.0,12.0,27.0,22.0,0.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,417.0,451.0,480.0,198.0,425.0,521.0
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,2713.0,0.0,17.0,0.0,73.0,3709.0
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,7091.0,11359.0,12282.0,4376.0,9045.0,8738.0
MEG_6144|Drugs|Aminoglycosides|Aminoglycoside-resistant_30S_ribosomal_protein_S12|RPSL|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,14321.0,26575.0,26746.0,9571.0,18728.0,20274.0
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,91.0,980.0,173.0,339.0,1057.0,193.0
MEG_7415|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB,0.0,0.0,34.0,0.0,0.0,0.0
MEG_975|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,31.0,0.0,0.0,0.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,80.0,18.0,97.0,48.0,0.0,55.0
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,80.0,27.0,0.0,0.0,36.0,84.0
MEG_6905|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,28.0,0.0,0.0,20.0,29.0
MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,0.0,0.0,0.0,0.0,0.0,6.0
MEG_6515|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITC,0.0,178.0,0.0,0.0,0.0,0.0
MEG_7869|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,153.0,53.0,0.0,49.0,53.0
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,8.0,2.0,26.0,48.0,34.0,3.0
MEG_1398|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,22.0,0.0,0.0
MEG_8338|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,0.0,0.0,22.0,0.0
MEG_8450|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,29.0,0.0,63.0,0.0,71.0,0.0
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1.0,3.0,3.0,1.0,4.0,1.0
MEG_6274|Drugs|betalactams|Class_A_betalactamases|SHV,21.0,0.0,0.0,0.0,0.0,0.0
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,2225.0,3872.0,3943.0,1348.0,2807.0,2776.0
MEG_7460|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0.0,0.0,34.0,0.0,0.0,0.0
MEG_2522|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,13.0,0.0,0.0,0.0
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,0.0,0.0,0.0,0.0,0.0
MEG_2456|Metals|Copper_resistance|Copper_resistance_protein|CUTC,2224.0,4102.0,3909.0,1391.0,2924.0,2632.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,30.0,0.0
MEG_2092|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1143.0,1809.0,1876.0,610.0,1373.0,1194.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,6079.0,10073.0,10458.0,3902.0,7694.0,7144.0
MEG_4717|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,0.0,0.0,14.0,0.0
MEG_4780|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,0.0,0.0,7.0,0.0
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,3413.0,4339.0,4449.0,1289.0,4354.0,3762.0
MEG_1397|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,16.0,0.0,0.0
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,100.0,65.0,182.0,110.0,50.0,162.0
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,15.0,106.0,32.0,0.0,30.0,25.0
MEG_3223|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,233.0,237.0,63.0,47.0,44.0,364.0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,4244.0,7308.0,7172.0,2589.0,5484.0,4810.0
MEG_6552|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,1.0
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,1365.0,3728.0,4363.0,1585.0,2058.0,5310.0
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,10429.0,8378.0,6093.0,15315.0,11115.0,9119.0
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,35.0,0.0
MEG_3245|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1361.0,2352.0,2437.0,947.0,1655.0,1587.0
MEG_1060|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,167.0,0.0,248.0,138.0,352.0,0.0
MEG_8150|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0.0,371.0,396.0,0.0,0.0,0.0
MEG_8077|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,0.0,555.0,132.0,389.0,150.0,227.0
MEG_5234|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,0.0,0.0,151.0,0.0
MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,1737.0,4136.0,3874.0,1526.0,2864.0,2074.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,789.0,1365.0,1458.0,484.0,965.0,969.0
MEG_2923|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0.0,0.0,0.0,20.0,0.0,0.0
MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,11.0,0.0,0.0,0.0,0.0
MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,1515.0,3614.0,3045.0,1273.0,2488.0,1563.0
MEG_380|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,4.0,0.0,16.0,0.0,79.0,0.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,123.0,239.0,266.0,92.0,148.0,160.0
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,6020.0,10436.0,10968.0,3647.0,8009.0,7823.0
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,4561.0,7943.0,7863.0,2614.0,6052.0,4928.0
MEG_6951|Drugs|betalactams|Class_A_betalactamases|TEM,45.0,12.0,0.0,0.0,20.0,38.0
MEG_6031|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,22.0,0.0,18.0,63.0,0.0
MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,25.0
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,506.0,3526.0,3343.0,1587.0,1482.0,1035.0
MEG_2496|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,11.0,0.0,26.0,32.0,5.0
MEG_8709|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,13.0,33.0
MEG_8674|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB,0.0,0.0,0.0,368.0,0.0,0.0
MEG_2598|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,33.0,0.0,0.0,0.0
MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,261.0,0.0,0.0,674.0,0.0,0.0
MEG_2844|Drugs|MLS|23S_rRNA_methyltransferases|ERMR,0.0,0.0,0.0,0.0,0.0,35.0
MEG_7362|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,63.0,0.0,0.0,59.0,75.0,0.0
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,665.0,3214.0,2565.0,807.0,1120.0,2580.0
MEG_21|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,0.0,12.0,0.0,0.0,0.0
MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,5045.0,9792.0,10098.0,3430.0,6411.0,7093.0
MEG_412|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,9.0
MEG_6877|Drugs|betalactams|Class_A_betalactamases|TEM,62.0,31.0,0.0,0.0,36.0,78.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,18.0,167.0,66.0,30.0,98.0,47.0
MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0.0,0.0,4.0,0.0,0.0,0.0
MEG_4348|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,107.0,155.0,0.0,0.0,0.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,1733.0,3211.0,3223.0,1164.0,2166.0,2280.0
MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,113.0,225.0,238.0,88.0,137.0,144.0
MEG_8142|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLA|RequiresSNPConfirmation,0.0,0.0,135.0,0.0,99.0,0.0
MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,182.0,94.0,27.0,84.0,50.0
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,1282.0,808.0,1564.0,429.0,945.0,742.0
MEG_683|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,0.0,0.0,0.0,0.0,690.0,0.0
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,1819.0,3065.0,3252.0,1142.0,2327.0,2097.0
MEG_3296|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4368|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,85.0,0.0,0.0,0.0
MEG_2537|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,0.0,0.0,16.0,0.0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,4346.0,7914.0,7868.0,2900.0,5825.0,5375.0
MEG_2458|Metals|Copper_resistance|Copper_resistance_protein|CUTF,3331.0,5705.0,5950.0,2189.0,4334.0,3851.0
MEG_6720|Drugs|betalactams|Class_A_betalactamases|TEM,8.0,0.0,0.0,0.0,0.0,0.0
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,135.0
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,1260.0,2311.0,2182.0,749.0,1508.0,1858.0
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,727.0,1031.0,1038.0,0.0,772.0,472.0
MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP,303.0,0.0,461.0,33.0,568.0,0.0
MEG_8013|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,82.0,45.0,0.0,46.0,56.0
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,59.0,128.0,129.0,59.0,72.0,141.0
MEG_4333|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,29.0,168.0,248.0,59.0,68.0,119.0
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,144.0,246.0,271.0,87.0,195.0,189.0
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,0.0,86.0,300.0,126.0,4814.0,65.0
MEG_2602|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,21.0,0.0,0.0,20.0,0.0
MEG_6023|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,20.0,0.0,22.0,306.0,0.0
MEG_6683|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,23.0
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,8042.0,12640.0,13763.0,5053.0,10522.0,8770.0
MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,0.0,174.0,0.0,270.0,0.0,83.0
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,9110.0,16009.0,16608.0,5765.0,11909.0,11672.0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,463.0,3154.0,2462.0,915.0,1476.0,1511.0
MEG_1116|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,0.0,0.0,0.0,35.0,0.0
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,27.0,0.0,0.0,0.0,0.0,158.0
MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1333.0,2006.0,2136.0,701.0,1583.0,1508.0
MEG_8143|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLB|RequiresSNPConfirmation,101.0,0.0,108.0,0.0,87.0,0.0
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,204.0,101.0,40.0,16.0,30.0,317.0
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,0.0,0.0,50.0,0.0,1890.0,0.0
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,68.0,0.0,0.0,9.0
MEG_6017|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,27.0,0.0,26.0,53.0,0.0
MEG_6834|Drugs|betalactams|Class_A_betalactamases|TEM,28.0,0.0,0.0,0.0,0.0,37.0
MEG_1567|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,26.0,43.0,0.0,25.0,0.0
MEG_2693|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2633|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,19.0
MEG_6727|Drugs|betalactams|Class_A_betalactamases|TEM,18.0,0.0,0.0,0.0,13.0,31.0
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,1539.0,2645.0,2748.0,956.0,2077.0,1794.0
MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,183.0
MEG_730|Drugs|betalactams|Penicillin_binding_protein|AMPH,375.0,1509.0,1866.0,568.0,645.0,2422.0
MEG_3957|Drugs|betalactams|Class_C_betalactamases|MIR,0.0,0.0,0.0,0.0,18.0,0.0
MEG_2579|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRG,0.0,0.0,71.0,0.0,0.0,7.0
MEG_854|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,17.0,0.0
MEG_4162|Metals|Sodium_resistance|Sodium_resistance_protein|NHAA,5375.0,9058.0,9259.0,3314.0,6703.0,6267.0
MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,138.0,243.0,225.0,86.0,156.0,166.0
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,285.0,623.0,642.0,215.0,450.0,382.0
MEG_6845|Drugs|betalactams|Class_A_betalactamases|TEM,17.0,0.0,0.0,0.0,0.0,0.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,82.0,137.0,90.0,41.0,0.0,114.0
MEG_374|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,0.0,8.0,0.0,0.0,0.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,2714.0,4966.0,4834.0,1655.0,3473.0,3216.0
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,44.0,16.0,90.0,37.0,0.0,271.0
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,52.0,259.0,389.0,20.0,104.0,85.0
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,28.0,29.0,0.0,0.0,0.0
MEG_7039|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,258.0,0.0,0.0,0.0,18.0,317.0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,5273.0,8988.0,9094.0,3227.0,6733.0,6357.0
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,2168.0,1189.0,1516.0,639.0,1743.0,1853.0
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,166.0
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,5790.0,10697.0,10230.0,3594.0,7791.0,7455.0
MEG_680|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADED,0.0,0.0,87.0,0.0,0.0,0.0
MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,47.0,0.0,27.0,0.0
MEG_4254|Drugs|betalactams|Class_A_betalactamases|OKP,0.0,0.0,11.0,0.0,0.0,0.0
